data_provider,institutionCode,variable,counts
idigbio,WIS,has_catalogNumber,503933
idigbio,WIS,has_scientificName,504031
idigbio,WIS,has_acceptedNameUsage,0
idigbio,WIS,has_locality,482420
idigbio,WIS,has_countryCode,501443
idigbio,WIS,has_coordinates,170331
idigbio,WIS,has_image,383541
idigbio,WIS,has_dateIdentified,181553
idigbio,WIS,has_identifiedBy,192409
idigbio,WIS,has_recordedBy,501590
idigbio,WIS,has_eventDate,474434
idigbio,UAM,total,200695
idigbio,UAM,has_collectionCode,200695
idigbio,UAM,has_catalogNumber,200695
idigbio,UAM,has_scientificName,200695
idigbio,UAM,has_acceptedNameUsage,0
idigbio,UAM,has_locality,200695
idigbio,UAM,has_countryCode,125497
idigbio,UAM,has_coordinates,122633
idigbio,UAM,has_image,172315
idigbio,UAM,has_dateIdentified,199369
idigbio,UAM,has_identifiedBy,200695
idigbio,UAM,has_recordedBy,200691
idigbio,UAM,has_eventDate,200695
idigbio,UWBM,total,19
idigbio,UWBM,has_collectionCode,19
idigbio,UWBM,has_catalogNumber,19
idigbio,UWBM,has_scientificName,19
idigbio,UWBM,has_acceptedNameUsage,0
idigbio,UWBM,has_locality,19
idigbio,UWBM,has_countryCode,19
idigbio,UWBM,has_coordinates,16
idigbio,UWBM,has_image,0
idigbio,UWBM,has_dateIdentified,0
idigbio,UWBM,has_identifiedBy,0
idigbio,UWBM,has_recordedBy,13
idigbio,UWBM,has_eventDate,8
idigbio,UTC,total,2614
idigbio,UTC,has_collectionCode,2614
idigbio,UTC,has_catalogNumber,2614
idigbio,UTC,has_scientificName,2614
idigbio,UTC,has_acceptedNameUsage,0
idigbio,UTC,has_locality,2553
idigbio,UTC,has_countryCode,2613
idigbio,UTC,has_coordinates,1245
idigbio,UTC,has_image,2
idigbio,UTC,has_dateIdentified,225
idigbio,UTC,has_identifiedBy,259
idigbio,UTC,has_recordedBy,2612
idigbio,UTC,has_eventDate,2392
idigbio,AMNH,total,5704
idigbio,AMNH,has_collectionCode,5400
idigbio,AMNH,has_catalogNumber,5703
idigbio,AMNH,has_scientificName,5407
idigbio,AMNH,has_acceptedNameUsage,0
idigbio,AMNH,has_locality,4517
idigbio,AMNH,has_countryCode,5094
idigbio,AMNH,has_coordinates,360
idigbio,AMNH,has_image,613
idigbio,AMNH,has_dateIdentified,2098
idigbio,AMNH,has_identifiedBy,2639
idigbio,AMNH,has_recordedBy,2457
idigbio,AMNH,has_eventDate,286
idigbio,MO,total,4673486
idigbio,MO,has_collectionCode,4673486
idigbio,MO,has_catalogNumber,4673486
idigbio,MO,has_scientificName,4673486
idigbio,MO,has_acceptedNameUsage,0
idigbio,MO,has_locality,4431052
idigbio,MO,has_countryCode,4526060
idigbio,MO,has_coordinates,3129413
idigbio,MO,has_image,268805
idigbio,MO,has_dateIdentified,2529788
idigbio,MO,has_identifiedBy,2921382
idigbio,MO,has_recordedBy,4673460
idigbio,MO,has_eventDate,1
idigbio,VCU,total,18873
idigbio,VCU,has_collectionCode,0
idigbio,VCU,has_catalogNumber,18873
idigbio,VCU,has_scientificName,18873
idigbio,VCU,has_acceptedNameUsage,0
idigbio,VCU,has_locality,0
idigbio,VCU,has_countryCode,18854
idigbio,VCU,has_coordinates,0
idigbio,VCU,has_image,18577
idigbio,VCU,has_dateIdentified,94
idigbio,VCU,has_identifiedBy,94
idigbio,VCU,has_recordedBy,0
idigbio,VCU,has_eventDate,0
idigbio,JOTR,total,4358
idigbio,JOTR,has_collectionCode,4358
idigbio,JOTR,has_catalogNumber,4358
idigbio,JOTR,has_scientificName,4358
idigbio,JOTR,has_acceptedNameUsage,0
idigbio,JOTR,has_locality,4358
idigbio,JOTR,has_countryCode,4358
idigbio,JOTR,has_coordinates,4275
idigbio,JOTR,has_image,0
idigbio,JOTR,has_dateIdentified,0
idigbio,JOTR,has_identifiedBy,0
idigbio,JOTR,has_recordedBy,4357
idigbio,JOTR,has_eventDate,4357
idigbio,SRP,total,94195
idigbio,SRP,has_collectionCode,71427
idigbio,SRP,has_catalogNumber,83052
idigbio,SRP,has_scientificName,94195
idigbio,SRP,has_acceptedNameUsage,67922
idigbio,SRP,has_locality,80817
idigbio,SRP,has_countryCode,82362
idigbio,SRP,has_coordinates,56999
idigbio,SRP,has_image,79163
idigbio,SRP,has_dateIdentified,12028
idigbio,SRP,has_identifiedBy,32256
idigbio,SRP,has_recordedBy,82336
idigbio,SRP,has_eventDate,82091
idigbio,BRU,total,15730
idigbio,BRU,has_collectionCode,0
idigbio,BRU,has_catalogNumber,15730
idigbio,BRU,has_scientificName,15730
idigbio,BRU,has_acceptedNameUsage,0
idigbio,BRU,has_locality,5889
idigbio,BRU,has_countryCode,14130
idigbio,BRU,has_coordinates,14457
idigbio,BRU,has_image,15703
idigbio,BRU,has_dateIdentified,2
idigbio,BRU,has_identifiedBy,193
idigbio,BRU,has_recordedBy,14522
idigbio,BRU,has_eventDate,11527
idigbio,MARY,total,53862
idigbio,MARY,has_collectionCode,0
idigbio,MARY,has_catalogNumber,48706
idigbio,MARY,has_scientificName,53862
idigbio,MARY,has_acceptedNameUsage,0
idigbio,MARY,has_locality,45580
idigbio,MARY,has_countryCode,53734
idigbio,MARY,has_coordinates,30889
idigbio,MARY,has_image,44778
idigbio,MARY,has_dateIdentified,599
idigbio,MARY,has_identifiedBy,664
idigbio,MARY,has_recordedBy,48109
idigbio,MARY,has_eventDate,45290
idigbio,FSU,total,165291
idigbio,FSU,has_collectionCode,84315
idigbio,FSU,has_catalogNumber,165291
idigbio,FSU,has_scientificName,165289
idigbio,FSU,has_acceptedNameUsage,0
idigbio,FSU,has_locality,70215
idigbio,FSU,has_countryCode,163019
idigbio,FSU,has_coordinates,73159
idigbio,FSU,has_image,150158
idigbio,FSU,has_dateIdentified,2005
idigbio,FSU,has_identifiedBy,0
idigbio,FSU,has_recordedBy,86340
idigbio,FSU,has_eventDate,85992
idigbio,WEWO,total,1902
idigbio,WEWO,has_collectionCode,0
idigbio,WEWO,has_catalogNumber,1902
idigbio,WEWO,has_scientificName,1902
idigbio,WEWO,has_acceptedNameUsage,0
idigbio,WEWO,has_locality,1804
idigbio,WEWO,has_countryCode,1902
idigbio,WEWO,has_coordinates,1696
idigbio,WEWO,has_image,1802
idigbio,WEWO,has_dateIdentified,1900
idigbio,WEWO,has_identifiedBy,1900
idigbio,WEWO,has_recordedBy,1902
idigbio,WEWO,has_eventDate,1804
idigbio,SAU,total,4472
idigbio,SAU,has_collectionCode,0
idigbio,SAU,has_catalogNumber,0
idigbio,SAU,has_scientificName,4472
idigbio,SAU,has_acceptedNameUsage,0
idigbio,SAU,has_locality,4266
idigbio,SAU,has_countryCode,4359
idigbio,SAU,has_coordinates,4167
idigbio,SAU,has_image,0
idigbio,SAU,has_dateIdentified,174
idigbio,SAU,has_identifiedBy,255
idigbio,SAU,has_recordedBy,3188
idigbio,SAU,has_eventDate,4293
idigbio,SYRF,total,6991
idigbio,SYRF,has_collectionCode,0
idigbio,SYRF,has_catalogNumber,6991
idigbio,SYRF,has_scientificName,6986
idigbio,SYRF,has_acceptedNameUsage,0
idigbio,SYRF,has_locality,5767
idigbio,SYRF,has_countryCode,6194
idigbio,SYRF,has_coordinates,5
idigbio,SYRF,has_image,6885
idigbio,SYRF,has_dateIdentified,84
idigbio,SYRF,has_identifiedBy,2155
idigbio,SYRF,has_recordedBy,6348
idigbio,SYRF,has_eventDate,6099
idigbio,EPHR,total,1746
idigbio,EPHR,has_collectionCode,0
idigbio,EPHR,has_catalogNumber,1745
idigbio,EPHR,has_scientificName,1746
idigbio,EPHR,has_acceptedNameUsage,0
idigbio,EPHR,has_locality,1695
idigbio,EPHR,has_countryCode,1735
idigbio,EPHR,has_coordinates,9
idigbio,EPHR,has_image,0
idigbio,EPHR,has_dateIdentified,40
idigbio,EPHR,has_identifiedBy,44
idigbio,EPHR,has_recordedBy,1743
idigbio,EPHR,has_eventDate,1692
idigbio,AVCH,total,2111
idigbio,AVCH,has_collectionCode,0
idigbio,AVCH,has_catalogNumber,2111
idigbio,AVCH,has_scientificName,2111
idigbio,AVCH,has_acceptedNameUsage,0
idigbio,AVCH,has_locality,0
idigbio,AVCH,has_countryCode,2111
idigbio,AVCH,has_coordinates,0
idigbio,AVCH,has_image,1071
idigbio,AVCH,has_dateIdentified,0
idigbio,AVCH,has_identifiedBy,0
idigbio,AVCH,has_recordedBy,0
idigbio,AVCH,has_eventDate,0
idigbio,BING,total,19758
idigbio,BING,has_collectionCode,0
idigbio,BING,has_catalogNumber,19758
idigbio,BING,has_scientificName,19758
idigbio,BING,has_acceptedNameUsage,0
idigbio,BING,has_locality,11033
idigbio,BING,has_countryCode,11841
idigbio,BING,has_coordinates,5081
idigbio,BING,has_image,18925
idigbio,BING,has_dateIdentified,7846
idigbio,BING,has_identifiedBy,10283
idigbio,BING,has_recordedBy,11347
idigbio,BING,has_eventDate,10951
idigbio,MSUNH,total,1384
idigbio,MSUNH,has_collectionCode,0
idigbio,MSUNH,has_catalogNumber,1303
idigbio,MSUNH,has_scientificName,1384
idigbio,MSUNH,has_acceptedNameUsage,0
idigbio,MSUNH,has_locality,1283
idigbio,MSUNH,has_countryCode,1331
idigbio,MSUNH,has_coordinates,31
idigbio,MSUNH,has_image,0
idigbio,MSUNH,has_dateIdentified,478
idigbio,MSUNH,has_identifiedBy,646
idigbio,MSUNH,has_recordedBy,1342
idigbio,MSUNH,has_eventDate,1342
idigbio,HBSH,total,2426
idigbio,HBSH,has_collectionCode,0
idigbio,HBSH,has_catalogNumber,2426
idigbio,HBSH,has_scientificName,2426
idigbio,HBSH,has_acceptedNameUsage,0
idigbio,HBSH,has_locality,586
idigbio,HBSH,has_countryCode,2420
idigbio,HBSH,has_coordinates,301
idigbio,HBSH,has_image,1967
idigbio,HBSH,has_dateIdentified,668
idigbio,HBSH,has_identifiedBy,668
idigbio,HBSH,has_recordedBy,674
idigbio,HBSH,has_eventDate,587
idigbio,NPS,total,2021
idigbio,NPS,has_collectionCode,2021
idigbio,NPS,has_catalogNumber,2021
idigbio,NPS,has_scientificName,2021
idigbio,NPS,has_acceptedNameUsage,0
idigbio,NPS,has_locality,1999
idigbio,NPS,has_countryCode,2020
idigbio,NPS,has_coordinates,1992
idigbio,NPS,has_image,0
idigbio,NPS,has_dateIdentified,37
idigbio,NPS,has_identifiedBy,37
idigbio,NPS,has_recordedBy,2021
idigbio,NPS,has_eventDate,1989
idigbio,NAVA,total,12737
idigbio,NAVA,has_collectionCode,0
idigbio,NAVA,has_catalogNumber,12609
idigbio,NAVA,has_scientificName,12737
idigbio,NAVA,has_acceptedNameUsage,0
idigbio,NAVA,has_locality,2634
idigbio,NAVA,has_countryCode,12733
idigbio,NAVA,has_coordinates,2092
idigbio,NAVA,has_image,2059
idigbio,NAVA,has_dateIdentified,931
idigbio,NAVA,has_identifiedBy,2262
idigbio,NAVA,has_recordedBy,12723
idigbio,NAVA,has_eventDate,2619
idigbio,BRY,total,43699
idigbio,BRY,has_collectionCode,10
idigbio,BRY,has_catalogNumber,43699
idigbio,BRY,has_scientificName,43699
idigbio,BRY,has_acceptedNameUsage,0
idigbio,BRY,has_locality,43343
idigbio,BRY,has_countryCode,43303
idigbio,BRY,has_coordinates,29431
idigbio,BRY,has_image,39060
idigbio,BRY,has_dateIdentified,4
idigbio,BRY,has_identifiedBy,37546
idigbio,BRY,has_recordedBy,43537
idigbio,BRY,has_eventDate,43432
idigbio,MISS,total,75866
idigbio,MISS,has_collectionCode,0
idigbio,MISS,has_catalogNumber,75389
idigbio,MISS,has_scientificName,75866
idigbio,MISS,has_acceptedNameUsage,0
idigbio,MISS,has_locality,74818
idigbio,MISS,has_countryCode,75838
idigbio,MISS,has_coordinates,23570
idigbio,MISS,has_image,74563
idigbio,MISS,has_dateIdentified,2696
idigbio,MISS,has_identifiedBy,3051
idigbio,MISS,has_recordedBy,75854
idigbio,MISS,has_eventDate,74227
idigbio,FHKSC,total,552
idigbio,FHKSC,has_collectionCode,0
idigbio,FHKSC,has_catalogNumber,0
idigbio,FHKSC,has_scientificName,552
idigbio,FHKSC,has_acceptedNameUsage,0
idigbio,FHKSC,has_locality,140
idigbio,FHKSC,has_countryCode,184
idigbio,FHKSC,has_coordinates,1
idigbio,FHKSC,has_image,0
idigbio,FHKSC,has_dateIdentified,95
idigbio,FHKSC,has_identifiedBy,133
idigbio,FHKSC,has_recordedBy,243
idigbio,FHKSC,has_eventDate,171
idigbio,VPI,total,33599
idigbio,VPI,has_collectionCode,1
idigbio,VPI,has_catalogNumber,31874
idigbio,VPI,has_scientificName,33479
idigbio,VPI,has_acceptedNameUsage,0
idigbio,VPI,has_locality,6110
idigbio,VPI,has_countryCode,33599
idigbio,VPI,has_coordinates,3133
idigbio,VPI,has_image,19835
idigbio,VPI,has_dateIdentified,257
idigbio,VPI,has_identifiedBy,5367
idigbio,VPI,has_recordedBy,6131
idigbio,VPI,has_eventDate,6067
idigbio,DMNS,total,6
idigbio,DMNS,has_collectionCode,6
idigbio,DMNS,has_catalogNumber,6
idigbio,DMNS,has_scientificName,6
idigbio,DMNS,has_acceptedNameUsage,0
idigbio,DMNS,has_locality,6
idigbio,DMNS,has_countryCode,6
idigbio,DMNS,has_coordinates,3
idigbio,DMNS,has_image,0
idigbio,DMNS,has_dateIdentified,5
idigbio,DMNS,has_identifiedBy,6
idigbio,DMNS,has_recordedBy,6
idigbio,DMNS,has_eventDate,6
idigbio,USMS,total,18291
idigbio,USMS,has_collectionCode,0
idigbio,USMS,has_catalogNumber,17666
idigbio,USMS,has_scientificName,18291
idigbio,USMS,has_acceptedNameUsage,0
idigbio,USMS,has_locality,17168
idigbio,USMS,has_countryCode,17976
idigbio,USMS,has_coordinates,10297
idigbio,USMS,has_image,16436
idigbio,USMS,has_dateIdentified,882
idigbio,USMS,has_identifiedBy,1228
idigbio,USMS,has_recordedBy,16064
idigbio,USMS,has_eventDate,15078
idigbio,US,total,3178979
idigbio,US,has_collectionCode,3178979
idigbio,US,has_catalogNumber,2907734
idigbio,US,has_scientificName,3178978
idigbio,US,has_acceptedNameUsage,0
idigbio,US,has_locality,2925066
idigbio,US,has_countryCode,3112641
idigbio,US,has_coordinates,529671
idigbio,US,has_image,2366710
idigbio,US,has_dateIdentified,0
idigbio,US,has_identifiedBy,450893
idigbio,US,has_recordedBy,3166866
idigbio,US,has_eventDate,0
idigbio,SOC,total,18227
idigbio,SOC,has_collectionCode,18227
idigbio,SOC,has_catalogNumber,18227
idigbio,SOC,has_scientificName,18227
idigbio,SOC,has_acceptedNameUsage,18094
idigbio,SOC,has_locality,17633
idigbio,SOC,has_countryCode,18207
idigbio,SOC,has_coordinates,1315
idigbio,SOC,has_image,16755
idigbio,SOC,has_dateIdentified,9001
idigbio,SOC,has_identifiedBy,17673
idigbio,SOC,has_recordedBy,18227
idigbio,SOC,has_eventDate,18111
idigbio,NCSLG,total,4773
idigbio,NCSLG,has_collectionCode,0
idigbio,NCSLG,has_catalogNumber,0
idigbio,NCSLG,has_scientificName,4766
idigbio,NCSLG,has_acceptedNameUsage,0
idigbio,NCSLG,has_locality,4710
idigbio,NCSLG,has_countryCode,4703
idigbio,NCSLG,has_coordinates,617
idigbio,NCSLG,has_image,0
idigbio,NCSLG,has_dateIdentified,0
idigbio,NCSLG,has_identifiedBy,4743
idigbio,NCSLG,has_recordedBy,4717
idigbio,NCSLG,has_eventDate,4767
idigbio,CMC,total,21861
idigbio,CMC,has_collectionCode,1815
idigbio,CMC,has_catalogNumber,21861
idigbio,CMC,has_scientificName,21861
idigbio,CMC,has_acceptedNameUsage,0
idigbio,CMC,has_locality,20345
idigbio,CMC,has_countryCode,21330
idigbio,CMC,has_coordinates,5328
idigbio,CMC,has_image,19787
idigbio,CMC,has_dateIdentified,10587
idigbio,CMC,has_identifiedBy,10937
idigbio,CMC,has_recordedBy,20352
idigbio,CMC,has_eventDate,19574
idigbio,UD,total,62
idigbio,UD,has_collectionCode,62
idigbio,UD,has_catalogNumber,62
idigbio,UD,has_scientificName,62
idigbio,UD,has_acceptedNameUsage,0
idigbio,UD,has_locality,31
idigbio,UD,has_countryCode,62
idigbio,UD,has_coordinates,62
idigbio,UD,has_image,0
idigbio,UD,has_dateIdentified,62
idigbio,UD,has_identifiedBy,62
idigbio,UD,has_recordedBy,55
idigbio,UD,has_eventDate,62
idigbio,MESA,total,3136
idigbio,MESA,has_collectionCode,0
idigbio,MESA,has_catalogNumber,3135
idigbio,MESA,has_scientificName,3136
idigbio,MESA,has_acceptedNameUsage,0
idigbio,MESA,has_locality,2961
idigbio,MESA,has_countryCode,3133
idigbio,MESA,has_coordinates,2702
idigbio,MESA,has_image,574
idigbio,MESA,has_dateIdentified,22
idigbio,MESA,has_identifiedBy,56
idigbio,MESA,has_recordedBy,3109
idigbio,MESA,has_eventDate,2887
idigbio,Yale Peabody Museum of Natural History,total,82636
idigbio,Yale Peabody Museum of Natural History,has_collectionCode,82636
idigbio,Yale Peabody Museum of Natural History,has_catalogNumber,82636
idigbio,Yale Peabody Museum of Natural History,has_scientificName,82636
idigbio,Yale Peabody Museum of Natural History,has_acceptedNameUsage,0
idigbio,Yale Peabody Museum of Natural History,has_locality,25914
idigbio,Yale Peabody Museum of Natural History,has_countryCode,81950
idigbio,Yale Peabody Museum of Natural History,has_coordinates,33674
idigbio,Yale Peabody Museum of Natural History,has_image,73643
idigbio,Yale Peabody Museum of Natural History,has_dateIdentified,668
idigbio,Yale Peabody Museum of Natural History,has_identifiedBy,670
idigbio,Yale Peabody Museum of Natural History,has_recordedBy,80922
idigbio,Yale Peabody Museum of Natural History,has_eventDate,65886
idigbio,MWI,total,42354
idigbio,MWI,has_collectionCode,0
idigbio,MWI,has_catalogNumber,42354
idigbio,MWI,has_scientificName,42354
idigbio,MWI,has_acceptedNameUsage,0
idigbio,MWI,has_locality,40148
idigbio,MWI,has_countryCode,42079
idigbio,MWI,has_coordinates,3988
idigbio,MWI,has_image,0
idigbio,MWI,has_dateIdentified,42331
idigbio,MWI,has_identifiedBy,42351
idigbio,MWI,has_recordedBy,42353
idigbio,MWI,has_eventDate,41943
idigbio,PSM,total,11745
idigbio,PSM,has_collectionCode,11745
idigbio,PSM,has_catalogNumber,11745
idigbio,PSM,has_scientificName,11745
idigbio,PSM,has_acceptedNameUsage,11561
idigbio,PSM,has_locality,11426
idigbio,PSM,has_countryCode,11614
idigbio,PSM,has_coordinates,220
idigbio,PSM,has_image,11514
idigbio,PSM,has_dateIdentified,2
idigbio,PSM,has_identifiedBy,2
idigbio,PSM,has_recordedBy,11526
idigbio,PSM,has_eventDate,11652
idigbio,NHI,total,8223
idigbio,NHI,has_collectionCode,0
idigbio,NHI,has_catalogNumber,8223
idigbio,NHI,has_scientificName,8223
idigbio,NHI,has_acceptedNameUsage,0
idigbio,NHI,has_locality,2851
idigbio,NHI,has_countryCode,3578
idigbio,NHI,has_coordinates,2689
idigbio,NHI,has_image,464
idigbio,NHI,has_dateIdentified,1765
idigbio,NHI,has_identifiedBy,1879
idigbio,NHI,has_recordedBy,2944
idigbio,NHI,has_eventDate,8154
idigbio,ENLC,total,6059
idigbio,ENLC,has_collectionCode,3
idigbio,ENLC,has_catalogNumber,5317
idigbio,ENLC,has_scientificName,6059
idigbio,ENLC,has_acceptedNameUsage,0
idigbio,ENLC,has_locality,5931
idigbio,ENLC,has_countryCode,6059
idigbio,ENLC,has_coordinates,5758
idigbio,ENLC,has_image,289
idigbio,ENLC,has_dateIdentified,3600
idigbio,ENLC,has_identifiedBy,4907
idigbio,ENLC,has_recordedBy,6058
idigbio,ENLC,has_eventDate,5961
idigbio,WET,total,4421
idigbio,WET,has_collectionCode,0
idigbio,WET,has_catalogNumber,0
idigbio,WET,has_scientificName,4421
idigbio,WET,has_acceptedNameUsage,0
idigbio,WET,has_locality,3150
idigbio,WET,has_countryCode,4292
idigbio,WET,has_coordinates,3119
idigbio,WET,has_image,0
idigbio,WET,has_dateIdentified,24
idigbio,WET,has_identifiedBy,32
idigbio,WET,has_recordedBy,4224
idigbio,WET,has_eventDate,4201
idigbio,WWB,total,4962
idigbio,WWB,has_collectionCode,0
idigbio,WWB,has_catalogNumber,4962
idigbio,WWB,has_scientificName,4962
idigbio,WWB,has_acceptedNameUsage,0
idigbio,WWB,has_locality,0
idigbio,WWB,has_countryCode,0
idigbio,WWB,has_coordinates,0
idigbio,WWB,has_image,0
idigbio,WWB,has_dateIdentified,0
idigbio,WWB,has_identifiedBy,0
idigbio,WWB,has_recordedBy,0
idigbio,WWB,has_eventDate,0
idigbio,BHSC,total,1603
idigbio,BHSC,has_collectionCode,0
idigbio,BHSC,has_catalogNumber,1603
idigbio,BHSC,has_scientificName,1603
idigbio,BHSC,has_acceptedNameUsage,0
idigbio,BHSC,has_locality,1603
idigbio,BHSC,has_countryCode,1603
idigbio,BHSC,has_coordinates,1474
idigbio,BHSC,has_image,1572
idigbio,BHSC,has_dateIdentified,11
idigbio,BHSC,has_identifiedBy,11
idigbio,BHSC,has_recordedBy,1603
idigbio,BHSC,has_eventDate,1603
idigbio,SFSU,total,34336
idigbio,SFSU,has_collectionCode,0
idigbio,SFSU,has_catalogNumber,34318
idigbio,SFSU,has_scientificName,34336
idigbio,SFSU,has_acceptedNameUsage,0
idigbio,SFSU,has_locality,26138
idigbio,SFSU,has_countryCode,27120
idigbio,SFSU,has_coordinates,21786
idigbio,SFSU,has_image,33545
idigbio,SFSU,has_dateIdentified,1116
idigbio,SFSU,has_identifiedBy,26209
idigbio,SFSU,has_recordedBy,34269
idigbio,SFSU,has_eventDate,33219
idigbio,Westfield State University,total,11031
idigbio,Westfield State University,has_collectionCode,11031
idigbio,Westfield State University,has_catalogNumber,11031
idigbio,Westfield State University,has_scientificName,11031
idigbio,Westfield State University,has_acceptedNameUsage,0
idigbio,Westfield State University,has_locality,0
idigbio,Westfield State University,has_countryCode,10984
idigbio,Westfield State University,has_coordinates,0
idigbio,Westfield State University,has_image,10516
idigbio,Westfield State University,has_dateIdentified,0
idigbio,Westfield State University,has_identifiedBy,0
idigbio,Westfield State University,has_recordedBy,11020
idigbio,Westfield State University,has_eventDate,10929
idigbio,WGC,total,4999
idigbio,WGC,has_collectionCode,0
idigbio,WGC,has_catalogNumber,4999
idigbio,WGC,has_scientificName,4999
idigbio,WGC,has_acceptedNameUsage,0
idigbio,WGC,has_locality,4975
idigbio,WGC,has_countryCode,4988
idigbio,WGC,has_coordinates,0
idigbio,WGC,has_image,4972
idigbio,WGC,has_dateIdentified,0
idigbio,WGC,has_identifiedBy,0
idigbio,WGC,has_recordedBy,4999
idigbio,WGC,has_eventDate,4948
idigbio,UNM,total,125905
idigbio,UNM,has_collectionCode,125905
idigbio,UNM,has_catalogNumber,59790
idigbio,UNM,has_scientificName,125905
idigbio,UNM,has_acceptedNameUsage,0
idigbio,UNM,has_locality,121935
idigbio,UNM,has_countryCode,125410
idigbio,UNM,has_coordinates,58640
idigbio,UNM,has_image,56264
idigbio,UNM,has_dateIdentified,32252
idigbio,UNM,has_identifiedBy,44419
idigbio,UNM,has_recordedBy,125731
idigbio,UNM,has_eventDate,121151
idigbio,MACF,total,247
idigbio,MACF,has_collectionCode,247
idigbio,MACF,has_catalogNumber,247
idigbio,MACF,has_scientificName,247
idigbio,MACF,has_acceptedNameUsage,0
idigbio,MACF,has_locality,246
idigbio,MACF,has_countryCode,247
idigbio,MACF,has_coordinates,101
idigbio,MACF,has_image,0
idigbio,MACF,has_dateIdentified,0
idigbio,MACF,has_identifiedBy,0
idigbio,MACF,has_recordedBy,247
idigbio,MACF,has_eventDate,247
idigbio,WFU,total,156
idigbio,WFU,has_collectionCode,0
idigbio,WFU,has_catalogNumber,125
idigbio,WFU,has_scientificName,156
idigbio,WFU,has_acceptedNameUsage,0
idigbio,WFU,has_locality,151
idigbio,WFU,has_countryCode,155
idigbio,WFU,has_coordinates,150
idigbio,WFU,has_image,122
idigbio,WFU,has_dateIdentified,2
idigbio,WFU,has_identifiedBy,151
idigbio,WFU,has_recordedBy,156
idigbio,WFU,has_eventDate,152
idigbio,AASU,total,5061
idigbio,AASU,has_collectionCode,0
idigbio,AASU,has_catalogNumber,5061
idigbio,AASU,has_scientificName,5061
idigbio,AASU,has_acceptedNameUsage,0
idigbio,AASU,has_locality,5010
idigbio,AASU,has_countryCode,5056
idigbio,AASU,has_coordinates,4
idigbio,AASU,has_image,0
idigbio,AASU,has_dateIdentified,0
idigbio,AASU,has_identifiedBy,0
idigbio,AASU,has_recordedBy,5008
idigbio,AASU,has_eventDate,4971
idigbio,ECON,total,2519
idigbio,ECON,has_collectionCode,2519
idigbio,ECON,has_catalogNumber,2519
idigbio,ECON,has_scientificName,2519
idigbio,ECON,has_acceptedNameUsage,0
idigbio,ECON,has_locality,2433
idigbio,ECON,has_countryCode,2505
idigbio,ECON,has_coordinates,39
idigbio,ECON,has_image,1266
idigbio,ECON,has_dateIdentified,128
idigbio,ECON,has_identifiedBy,66
idigbio,ECON,has_recordedBy,2490
idigbio,ECON,has_eventDate,1428
idigbio,JEPS,total,109684
idigbio,JEPS,has_collectionCode,109684
idigbio,JEPS,has_catalogNumber,109684
idigbio,JEPS,has_scientificName,109684
idigbio,JEPS,has_acceptedNameUsage,0
idigbio,JEPS,has_locality,109173
idigbio,JEPS,has_countryCode,109684
idigbio,JEPS,has_coordinates,90934
idigbio,JEPS,has_image,0
idigbio,JEPS,has_dateIdentified,0
idigbio,JEPS,has_identifiedBy,0
idigbio,JEPS,has_recordedBy,109671
idigbio,JEPS,has_eventDate,108813
idigbio,DAV,total,111498
idigbio,DAV,has_collectionCode,109549
idigbio,DAV,has_catalogNumber,111498
idigbio,DAV,has_scientificName,111498
idigbio,DAV,has_acceptedNameUsage,0
idigbio,DAV,has_locality,111384
idigbio,DAV,has_countryCode,110861
idigbio,DAV,has_coordinates,28724
idigbio,DAV,has_image,1948
idigbio,DAV,has_dateIdentified,93
idigbio,DAV,has_identifiedBy,47536
idigbio,DAV,has_recordedBy,110906
idigbio,DAV,has_eventDate,1780
idigbio,NMSU,total,1
idigbio,NMSU,has_collectionCode,1
idigbio,NMSU,has_catalogNumber,1
idigbio,NMSU,has_scientificName,1
idigbio,NMSU,has_acceptedNameUsage,0
idigbio,NMSU,has_locality,1
idigbio,NMSU,has_countryCode,1
idigbio,NMSU,has_coordinates,0
idigbio,NMSU,has_image,0
idigbio,NMSU,has_dateIdentified,1
idigbio,NMSU,has_identifiedBy,1
idigbio,NMSU,has_recordedBy,1
idigbio,NMSU,has_eventDate,1
idigbio,CM,total,491803
idigbio,CM,has_collectionCode,12464
idigbio,CM,has_catalogNumber,491803
idigbio,CM,has_scientificName,491796
idigbio,CM,has_acceptedNameUsage,0
idigbio,CM,has_locality,475283
idigbio,CM,has_countryCode,481417
idigbio,CM,has_coordinates,210832
idigbio,CM,has_image,37667
idigbio,CM,has_dateIdentified,2
idigbio,CM,has_identifiedBy,232263
idigbio,CM,has_recordedBy,486147
idigbio,CM,has_eventDate,466765
idigbio,CIC,total,45853
idigbio,CIC,has_collectionCode,45853
idigbio,CIC,has_catalogNumber,45452
idigbio,CIC,has_scientificName,45853
idigbio,CIC,has_acceptedNameUsage,45339
idigbio,CIC,has_locality,43953
idigbio,CIC,has_countryCode,45327
idigbio,CIC,has_coordinates,22924
idigbio,CIC,has_image,42507
idigbio,CIC,has_dateIdentified,15398
idigbio,CIC,has_identifiedBy,31300
idigbio,CIC,has_recordedBy,45754
idigbio,CIC,has_eventDate,45052
idigbio,WVA,total,12153
idigbio,WVA,has_collectionCode,0
idigbio,WVA,has_catalogNumber,12153
idigbio,WVA,has_scientificName,12153
idigbio,WVA,has_acceptedNameUsage,0
idigbio,WVA,has_locality,958
idigbio,WVA,has_countryCode,11749
